시도명,시군구명,읍면동명,어트랙션,어트랙션 목록
충청남도,천안시 서북구,불당1동,아이와함께,"이우철 한정식 본점, 마루벌돌구이 백석점, 홍밀당떡볶이, 삼부자한우, 부자상황삼계탕&벌교꼬막, 카페앙프"
충청남도,천안시 서북구,불당2동,여행지,"용곡공원, 불당천, 능수버들공원, 지산체육공원, 물총새공원, 아름드리공원"
충청남도,천안시 서북구,불당2동,볼거리/놀거리/명소,"브런치가든, 아웃백스테이크하우스 천안펜타포트점, 타타스베이글 불당점, 씨멘트, 스시린 신불당본점, 너티차일드 천안점"
충청남도,천안시 서북구,불당2동,취미생활,"수공방, 슬로우포터리"
충청남도,천안시 서북구,불당2동,맛집,"신사우물갈비 불당본점, 남영동양문 천안점, 우심 신불당점, 타타스베이글 불당점, 세종이도삼계탕 신불당점, 대림국수 천안불당점"
충청남도,천안시 서북구,불당2동,카페,"타타스베이글 불당점, 카페 한움 신불당, 카페그레코, 원밀리언파운드 신불당, 제이스맨션, 실브커피"
충청남도,천안시 서북구,불당2동,아이와함께,"이우철 한정식 본점, 마루벌돌구이 백석점, 카페시스터즈, 미사리밀빛초계국수 천안백석점, 띵호와손짜장, 콩심 천안불당점"
충청남도,천안시 서북구,부성1동,여행지,"성성호수공원, 도솔광장, 노태근린공원, 성정공원, 신부문화공원, 아라리오갤러리조각광장"
충청남도,천안시 서북구,부성1동,볼거리/놀거리/명소,"성성호수공원, 금화왕돈까스 천안신부점, 취팔선객잔, 애슐리퀸즈 신세계백화점 천안아산점, 마초쉐프 천안점, 아라리오갤러리"
충청남도,천안시 서북구,부성1동,취미생활,"케렌시아, 슬기로운골프생활, 원스타컴퍼니, 풍스 아트 /풍갤러리 연구소"
충청남도,천안시 서북구,부성1동,맛집,"그 집 초밥, 곤드레찜드레 두정본점, 백미한우 정육식당, 티프, 취팔선객잔, 금화왕돈까스 천안신부점"
충청남도,천안시 서북구,부성1동,카페,"티프, 인디오디너리, 버터북 천안점, 할머니학화호도과자 본점, 리틀포션에스프레소바, 뚜쥬루과자점 성정점"
충청남도,천안시 서북구,부성1동,아이와함께,"맛찬들왕소금구이 두정점, 이우철 한정식 본점, 장대포연탄불고기 두정점, 마루벌돌구이 백석점, 부자상황삼계탕&벌교꼬막, 호천당 천안 성정동점"
충청남도,천안시 서북구,부성2동,여행지,"성성호수공원, 노태근린공원, 성정공원, 능수버들공원, 천안시 성성호수공원 방문자센터, 아름드리공원"
충청남도,천안시 서북구,부성2동,볼거리/놀거리/명소,"성성호수공원, 취팔선객잔, 브런치가든, 티프, 꽁뜨, 유미초밥"
충청남도,천안시 서북구,부성2동,취미생활,"케렌시아, 슬기로운골프생활, 원스타컴퍼니, 풍스 아트 /풍갤러리 연구소"
충청남도,천안시 서북구,부성2동,맛집,"신사우물갈비 불당본점, 곤드레찜드레 두정본점, 백미한우 정육식당, 티프, 취팔선객잔, 장군꼬들살전문점"
충청남도,천안시 서북구,부성2동,카페,"티프, 인디오디너리, 리틀포션에스프레소바, 뚜쥬루과자점 성정점, 베이커리 카페 루, 꽁뜨"
충청남도,천안시 서북구,부성2동,아이와함께,"맛찬들왕소금구이 두정점, 이우철 한정식 본점, 장대포연탄불고기 두정점, 마루벌돌구이 백석점, 부자상황삼계탕&벌교꼬막, 호천당 천안 성정동점"
충청남도,공주시,유구읍,여행지,"유구 색동수국정원, 금계캠핑장, 유구핑크뮬리정원, 유구전통시장광장, 유구벽화거리, 고현천분수공원"
충청남도,공주시,유구읍,볼거리/놀거리/명소,"유구 색동수국정원, 유구벽화거리, 유구전통시장광장, 사계절오토캠핑장, 유구핑크뮬리정원, 별하글램핑"
충청남도,공주시,유구읍,취미생활,
충청남도,공주시,유구읍,맛집,"숲너울, 유구오성숯불갈비, 유나인버거조인트 유구 본점, 도연정, 이 장소의 정보 더보기, 유구숯불돼지갈비, 핑크정원"
충청남도,공주시,유구읍,카페,"숲너울, 핑크정원, 차정, 커피나그네, 산책, 안다미로"
충청남도,공주시,유구읍,아이와함께,"장승마을, 산골표고농원"
충청남도,공주시,이인면,여행지,"트리팜 관광농원, 공주나래원화장실, 이인벽화마을, 공주나래원봉안시설, 구암리녹색농촌체험관, 숭선군묘"
충청남도,공주시,이인면,볼거리/놀거리/명소,"트리팜 관광농원, 일월관광농원, 동신원, 천마승마목장, 이인벽화마을, 공주산림휴양마을"
충청남도,공주시,이인면,취미생활,
충청남도,공주시,이인면,맛집,"동신원, 주봉마을우렁촌, 손두부전문점수옥, 카페연서, 두마리치킨, 이 장소의 정보 더보기, 고맛나맛집"
충청남도,공주시,이인면,카페,"카페연서, 카페러빈 공주역점, 이 장소의 정보 더보기, 할리스 이인휴게소점, 엔제리너스 이인휴게소점, 작은숲, 이 장소의 정보 더보기, 던킨 이인휴게소점"
충청남도,공주시,이인면,아이와함께,"트리팜 관광농원, 지당자연사박물관, 공주산림휴양마을 목재체험장"
충청남도,공주시,탄천면,여행지,"탄천휴게소(순천방향)쉼터, 탄천휴게소(순천방향)종합안내소, 공주장선리유적, 공주가척리석탑, 파평윤씨원종봉문중종, 영각"
충청남도,공주시,탄천면,볼거리/놀거리/명소,"지당자연사박물관, 탄천휴게소(순천방향)쉼터, 공주알밤빵 탄천휴게소점, 공주장선리유적, 종학당, 청양동강리오토캠핑장"
충청남도,공주시,탄천면,취미생활,
충청남도,공주시,탄천면,맛집,"황금들녘, 이 장소의 정보 더보기, 탄천염소농장가든, 공주반점, 대성식당, 공주알밤빵 탄천휴게소점, 중화각"
충청남도,공주시,탄천면,카페,"공주알밤빵 탄천휴게소점, 신시얼리브루, 할리스 (논)탄천휴게소점, 던킨 탄천휴게소점, 탐앤탐스 탄천휴게소점, 우리밀 호두과자 탄천휴게소"
충청남도,공주시,탄천면,아이와함께,"지당자연사박물관, 트리팜 관광농원, 친환경까치마을 농촌체험관, 도비예술학교"
충청남도,공주시,계룡면,여행지,"갑사, 계룡저수지, 갑사 템플스테이, 중장농촌체험휴양마을, 천진보탑, 갑사 수국정원"
충청남도,공주시,계룡면,볼거리/놀거리/명소,"갑사, 신원사, 계룡저수지, 계룡산골프연습장, 중장농촌체험휴양마을, 보광암"
충청남도,공주시,계룡면,취미생활,예방갈무리
충청남도,공주시,계룡면,맛집,"갑사 서울식당, 밥꽃하나피었네, 장순루, 수정식당, 계룡산제빵소, 프롬나드"
충청남도,공주시,계룡면,카페,"계룡산제빵소, 프롬나드, 클레어스, 솟음, 이 장소의 정보 더보기, 토실이쌀밤빵 갑사점, 갤러리카페마중, 이 장소의 정보 더보기"
충청남도,공주시,계룡면,아이와함께,"하대목장체험교실, 트리팜 관광농원, 공주산림휴양마을 목재체험장, 계룡산상신농촌체험휴양마을, 계룡산도자문화관"
충청남도,공주시,반포면,여행지,"계룡산, 이안숲속, 동학사, 불장골저수지, 계룡산국립공원, 계룡산온천"
충청남도,공주시,반포면,볼거리/놀거리/명소,"한국자연사박물관, 베스트필드 글램핑, 계룡산, 동학사, 이안숲속, 불장골저수지"
충청남도,공주시,반포면,취미생활,
충청남도,공주시,반포면,맛집,"에어산, 반포가든, 라루체, 카페 엔학고레, 온천손칼국수, 카페보니비, 에어산, 북촌35제빵소"
충청남도,공주시,반포면,카페,"마암길희스밀, 이누인, 카페 엔학고레, 카페보니비, 에어산, 북촌35제빵소, 온더기와, 후멜로"
충청남도,공주시,반포면,아이와함께,"한국자연사박물관, 계룡산상신농촌체험휴양마을, 동산박물관, 말재농원, 계룡산도자문화관, 석장리박물관"
충청남도,공주시,의당면,여행지,"공주 메타세콰이어길, 정안천생태공원, 수촌리고분군, 도령서당, 공주세종패밀리랜드, 정안천생태공원어린이자연학습원"
충청남도,공주시,의당면,볼거리/놀거리/명소,"공주경비행기, 공주 메타세콰이어길, 정안천생태공원, 한국민속극박물관, 청운식당, 공주세종패밀리랜드"
충청남도,공주시,의당면,취미생활,갤러리앤
충청남도,공주시,의당면,맛집,"양금이곰탕, 오버패스, 청운식당, 카페 스테이인터뷰 의당, 귀연당, 목향커피, 청룡창고커피, 오조커피"
충청남도,공주시,의당면,카페,"오버패스, 카페 스테이인터뷰 의당, 목향커피, 청룡창고커피, 오조커피, 오버패스, 두부카페 다콩, 언덕위의하얀집, 이 장소의 정보 더보기"
충청남도,공주시,의당면,아이와함께,"한국민속극박물관, 세종시립민속박물관, 포도나무정원, 연기향토박물관, 쌍류포도정원협동조합"
충청남도,공주시,정안면,여행지,"아이러브팜핑, 노라쥬, 원더팜, 소랭이마을, 청신목장, 정안알밤휴게소(천안방향)종합안내소"
충청남도,공주시,정안면,볼거리/놀거리/명소,"아이러브팜핑, 노라쥬, 캠프달링, 그리심 글램핑장, 청신목장, 바인밸리"
충청남도,공주시,정안면,취미생활,
충청남도,공주시,정안면,맛집,"향수, 카페화봉, 들마루 정안점, 정안카페, 밤골농장식당, 자연농원 가든"
충청남도,공주시,정안면,카페,"카페화봉, 정안카페, 커피베리, 플로라카페, 공주밤빵 정안알밤휴게소하행점, 할리스 (하)정안알밤휴게소점"
충청남도,공주시,정안면,아이와함께,"아이러브팜핑, 노라쥬, 청신목장, 원더팜, 소랭이활성화센터체험관, 장승마을"
충청남도,공주시,우성면,여행지,"연미산자연미술공원, 우목저수지, 농업테마공원, 이목이세장유적, 인디고문화재그룹, 공주보문화관잔디구장"
충청남도,공주시,우성면,볼거리/놀거리/명소,"연미산자연미술공원, 성곡사, 무성산, 우목저수지, 카페큐브, 우성관"
충청남도,공주시,우성면,취미생활,
충청남도,공주시,우성면,맛집,"카페큐브, 우성관, 양달가든, 주원장밤짜장, 카페큐브, 우즈베이커리 공주점, 강가애, 동천루"
충청남도,공주시,우성면,카페,"카페큐브, 카페큐브, 우즈베이커리 공주점, 강가애, 고요카페, 카페아띠, 우성제과, 신바람난찐빵집우성점"
충청남도,공주시,우성면,아이와함께,"국립공주박물관, 백제오감체험관, 원더키즈 스튜디오, 충청남도역사박물관, 웅진백제문화역사관, 장승마을"
충청남도,공주시,사곡면,여행지,"마곡사, 장승마을, 마곡사 템플스테이, 마곡사대광보전, 마곡사영산전, 공주 장승조각공원"
충청남도,공주시,사곡면,볼거리/놀거리/명소,"마곡사, 505펜션앤키즈캠핑장, 영우네농장, 마곡사대광보전, 산과별캠핑장, 장승마을"
충청남도,공주시,사곡면,취미생활,
충청남도,공주시,사곡면,맛집,"마곡사서울식당, 마곡사 미식정순두부, 청남가든, 솥뚜껑 매운탕, 마곡사 미식정순두부, 카페운암, 태화식당, 마곡사귀빈식당"
충청남도,공주시,사곡면,카페,"카페운암, 카페 더밸리, 다루정, 마곡사로 카페, 코티앤, 카페182, 이 장소의 정보 더보기"
충청남도,공주시,사곡면,아이와함께,장승마을
충청남도,공주시,신풍면,여행지,"힐스포레, 수리치골 성지, 농업회사법인신풍윈드밀, 농업회사법인공주아띠, 동심유아숲체험원, 여주이씨재실"
충청남도,공주시,신풍면,볼거리/놀거리/명소,"북캠프, 수리치골 성지, 구룡사, 신화반점, 카페봉갑리318, 평소리까페"
충청남도,공주시,신풍면,취미생활,
충청남도,공주시,신풍면,맛집,"신화반점, 솔티식당, 이 장소의 정보 더보기, 평소리까페, 카페봉갑리318, 오가감자탕, 이 장소의 정보 더보기, 홍빈낙원"
충청남도,공주시,신풍면,카페,"평소리까페, 카페봉갑리318, 대지다방, 이 장소의 정보 더보기, 신풍다방, 이 장소의 정보 더보기, 벼꽃마을, 연다방, 이 장소의 정보 더보기"
충청남도,공주시,신풍면,아이와함께,장승마을
충청남도,공주시,중학동,여행지,"종로, 덕수궁, 경복궁, 쌈지길, 청계광장, 북촌 한옥마을"
충청남도,공주시,중학동,볼거리/놀거리/명소,"참한복, GDR아카데미 종로 광화문점, 주한일본대사관 공보문화원, 스시산원 궁, 스페이스 중학 사진연구소, 폴바셋 광화문점"
충청남도,공주시,중학동,취미생활,"가회민화박물관, 동림매듭공방, 꽃자리자수공방, 로라홈, 틈 틈틈이 하는 취미 생활, 초록맘생활연구소"
충청남도,공주시,중학동,맛집,"모도우 광화문점, 스시산원 궁, 한일관 광화문점, 테라로사 광화문점, 카페마마스 광화문점, 진가와 광화문점"
충청남도,공주시,중학동,카페,"테라로사 광화문점, 우드앤브릭 더케이트윈타워점, 폴바셋 광화문점, 스타벅스 경복궁사거리점, 카페마마스 광화문점, 폼드팡 베이커리 광화문점"
